Date,TR-1 KWH,TR-1 Voltage (V),TR-1 Current (A),TR-2 KWH,TR-2 Voltage (V),TR-2 Current (A),Hostel-M Block-A AC MWH,Hostel-M Block-B AC MWH,Hostel-M Block-C AC MWH,Hostel-M Block-D AC MWH,Hostel-M Block-A L&P MWH,Hostel-M Block-B L&P MWH ,Hostel-M Block-C L&P MWH,Hostel-M Block-D L&P MWH,Kitchen MWH,"Consort Labour,AGT,FRF &  AGT Crane ",STP  MWH,CONSORT BATCHING PLANT MWH,"FR-A,B,C MWH",FRD Normal MWH,FRE Normal MWH,Pump Room SS-5 MWH,FRD & FRE Lift MWH,FRD AC MWH,Total Unit Consumed in KWH,Temperature_C
21-02-2024,10186283,417,148,2790847,418,257,1844.14,1856.14,195.2,1909.51,1181.71,1173.65,1253.1,774.74,2474.63,68.41,59.89,246.92,1319.87,285.69,331.33,506.2,199.94,309.64,5040,16.7
22-02-2024,10189154,420,143,2795507,419,333,1844.14,1856.14,195.2,1909.51,1182.32,1174.3,1253.67,775.01,2475.01,68.78,60.49,247.49,1320.49,285.95,331.68,506.57,199.98,309.64,5660,16.3
23-02-2024,10192074,422,201,2800412,420,339,1844.14,1856.14,195.2,1909.51,1182.92,1174.93,1254.2,775.28,2475.38,69.15,61.13,248.18,1321.1,286.21,332.03,506.87,200.03,309.64,5670,15.5
24-02-2024,10194936,415,183,2804938,415,268,1844.14,1856.14,195.2,1909.51,1183.47,1175.5,1254.7,775.55,2475.75,69.51,61.75,248.71,1321.68,286.49,332.4,507.19,200.07,309.64,5360,15.6
25-02-2024,10197837,423,176,2809385,422,374,1844.14,1856.14,195.2,1909.51,1184.01,1176.1,1255.19,775.84,2476.1,69.85,62.32,249.24,1322.28,286.76,332.78,507.49,200.11,309.64,5300,15.7
26-02-2024,10200848,418,120,2813220,418,315,1844.14,1856.14,195.2,1909.51,1184.63,1176.73,1255.72,776.14,2476.46,70.26,62.77,249.64,1322.93,287.02,333.15,507.8,200.15,309.64,5330,16.3
27-02-2024,10203796,426,181,2817271,426,276,1844.14,1856.14,195.2,1909.51,1185.17,1177.38,1256.25,776.42,2476.84,70.63,63.28,250.01,1323.56,287.28,333.51,508.1,200.19,309.65,5230,16.2
28-02-2024,10206900,428,210,2821807,429,253,1844.14,1856.14,195.2,1909.51,1185.79,1178.05,1256.75,776.72,2477.3,71.01,63.89,250.36,1324.22,287.56,333.91,508.41,200.23,309.65,5580,16.6
29-02-2024,10210078,425,155,2826616,425,325,1844.14,1856.14,195.2,1909.51,1186.39,1178.71,1257.29,777.02,2477.85,71.38,64.56,250.79,1324.87,287.83,334.28,508.7,200.27,309.65,5740,17.8
01-03-2024,10213037,419,144,2831475,419,315,1844.14,1856.14,195.2,1909.51,1186.97,1179.35,1257.8,777.29,2478.32,71.75,65.22,251.37,1325.49,288.1,334.65,508.93,200.32,309.65,5620,18.4
02-03-2024,10215783,419,178,2835824,420,281,1844.14,1856.14,195.2,1909.51,1187.5,1179.94,1258.25,777.54,2478.76,72.12,65.85,251.67,1326.05,288.35,335,509.17,200.36,309.65,5000,18.5
03-03-2024,10218657,419,134,2840127,421,205,1844.14,1856.14,195.2,1909.51,1188.09,1180.55,1258.75,777.8,2479.18,72.47,66.39,252.2,1326.66,288.64,335.37,509.45,200.4,309.66,5400,16.6
04-03-2024,10221567,421,131,2844422,422,328,1844.14,1856.14,195.2,1909.51,1188.67,1181.2,1259.28,778.09,2479.56,72.8,66.92,252.73,1327.29,288.91,335.75,509.74,200.44,309.66,5430,14.7
05-03-2024,10224596,426,156,2848965,426,404,1844.14,1856.14,195.2,1909.51,1189.28,1181.87,1259.84,778.38,2479.93,73.14,67.54,253.01,1327.95,289.19,336.1,510.04,200.48,309.66,5370,14.1
06-03-2024,10227625,422,155,2853713,423,355,1844.14,1856.14,195.2,1909.51,1189.92,1182.51,1260.43,778.66,2480.29,73.46,68.17,253.64,1328.64,289.49,339.46,510.29,200.52,309.66,8730,14.8
07-03-2024,1023056,422,177,2858393,423,281,1844.14,1856.14,195.2,1909.51,1190.56,1183.17,1261,778.96,2480.66,73.81,68.83,253.96,1329.3,289.76,336.81,510.54,200.57,309.66,2450,16.3
08-03-2024,10233507,425,170,2863126,427,361,1844.14,1856.14,195.2,1909.51,1191.24,1183.86,1261.52,779.28,2481.05,74.16,69.5,254.24,1329.88,290.03,337.16,510.82,200.61,309.66,5420,17.9
09-03-2024,10236225,422,213,2867519,422,349,1844.14,1856.14,195.2,1909.51,1191.77,1184.47,1262.01,779.54,2481.44,74.45,70.12,254.59,1330.45,290.28,337.51,511.11,200.65,309.67,5050,18.1
10-03-2024,10239043,422,203,2871951,423,272,1844.14,1856.14,195.2,1909.51,1192.37,1185.09,1262.48,779.82,2481.84,74.77,70.7,255.09,1330.98,290.54,337.83,511.45,200.68,309.67,5250,19.3
11-03-2024,10242208,429,173,2876226,430,284,1844.14,1856.14,195.2,1909.51,1192.97,1185.76,1263.03,780.17,2482.4,75.07,71.23,255.58,1331.51,290.78,338.17,511.8,200.72,309.67,5550,20.6
12-03-2024,10245263,425,186,2880355,427,333,1844.14,1856.14,195.2,1909.51,1193.56,1186.4,1263.56,780.54,2482.98,75.36,71.79,255.84,1332.03,291.01,338.5,512.02,200.76,309.67,5160,20.6
13-03-2024,10248303,429,166,288460,430,293,1844.14,1856.14,195.2,1909.51,1194.13,1187.05,1264.09,780.88,2483.51,75.66,72.37,256.18,1332.57,291.24,338.82,512.32,200.8,309.67,5270,19.5
14-03-2024,10251191,418,166,2889207,416,309,1844.14,1856.14,195.2,1909.51,1194.74,1187.68,1264.6,781.17,2484.1,75.96,73.78,256.48,1333.09,291.47,339.12,512.56,200.84,309.68,5980,20.8
15-03-2024,10254170,420,139,2893730,419,337,1844.14,1856.16,195.2,1909.51,1195.31,1188.31,1265.18,781.46,2484.68,76.25,73.72,256.82,1333.61,291.7,339.44,512.83,200.88,309.68,4620,20.4
16-03-2024,10256807,419,213,2897962,418,271,1844.14,1856.17,195.2,1909.51,1195.88,1188.87,1265.67,781.72,2485.17,76.55,74.32,257.21,1334.05,291.92,339.72,513.08,200.92,309.68,4900,21.4
17-03-2024,10259768,424,172,2902694,423,273,1844.14,1856.17,195.22,1909.51,1196.45,1189.55,1266.21,782.02,2485.69,76.86,74.97,257.66,1334.57,292.15,340.05,513.38,200.96,309.68,5460,20.5
18-03-2024,10262600,425,176,2906298,424,221,1844.14,1856.17,195.22,1909.51,1197.03,1190.2,1266.71,782.3,2486.22,77.15,75.4,257.95,1335.07,292.38,340.35,513.65,201,309.68,4890,21.2
19-03-2024,10265444,418,140,2910244,417,256,1844.14,1856.17,195.24,1909.55,1197.58,1190.83,1267.24,782.57,2486.78,77.5,75.92,258.26,1335.54,292.58,340.63,513.97,201.04,309.68,5090,22
20-03-2024,10268108,427,145,2914740,426,213,1844.14,1856.17,195.24,1909.55,1198.16,1191.44,1267.75,782.86,2487.25,77.82,76.55,258.66,1336.01,292.79,340.91,514.18,201.08,309.69,5030,23.3
21-03-2024,10270954,419,144,2919257,419,222,1844.14,1856.17,195.24,1909.55,1198.76,1192.09,1268.28,783.15,2487.72,78.13,77.21,258.97,1336.47,292.99,341.19,514.54,201.12,309.69,5160,21.7
22-03-2024,10273703,425,213,2923012,425,131,1844.14,1856.17,195.24,1909.55,1199.31,1192.68,1268.77,783.46,2488.19,78.46,77.68,259.36,1336.92,293.18,341.5,514.81,201.15,309.69,4850,23.9
23-03-2024,10276443,422,169,2926214,421,258,1844.18,1856.17,195.24,1909.55,1199.84,1193.25,1269.3,783.72,2488.66,78.78,78.01,259.82,1337.36,293.38,341.78,515.1,201.19,309.7,4770,24.9
24-03-2024,10278995,423,107,2928872,423,818,1844.18,1856.17,195.24,1909.55,1200.32,1193.71,1269.65,783.93,2489.13,79.12,78.28,260.1,1337.85,293.59,342.07,515.41,201.23,309.7,4200,22.5
25-03-2024,10281200,421,130,2930881,421,91,1844.18,1856.18,195.24,1909.55,1200.63,1194.05,1269.93,784.07,2489.56,79.4,78.47,260.35,1338.31,293.78,342.38,515.71,201.26,309.7,3520,23.9
26-03-2024,10283953,417,143,2933498,416,246,1844.39,1856.43,195.24,1909.82,1200.94,1194.38,1270.2,784.28,2489.99,79.66,78.75,260.57,1338.76,293.97,342.69,515.92,201.29,309.7,4230,24.8
27-03-2024,10286696,422,119,2935919,422,183,1844.54,1856.53,195.24,1910.02,1201.23,1194.72,1270.52,784.49,2490.41,79.96,78.99,260.88,1339.2,294.17,342.96,516.28,201.33,309.7,4190,26.4
28-03-2024,10288840,419,148,2938289,419,135,1844.54,1856.53,195.25,1910.03,1201.52,1195.05,1270.83,784.64,2490.82,80.31,79.23,261.36,1339.62,294.36,343.22,516.48,201.36,309.7,3680,27.2
29-03-2024,10291356,429,118,2940492,429,114,1844.57,1856.66,195.25,1910.03,1201.82,1195.37,1271.13,784.81,2491.29,80.67,79.44,261.78,1340.09,294.58,343.49,516.7,201.4,309.7,3930,26.3
30-03-2024,10293446,416,161,2942586,419,126,1844.57,1856.66,195.25,1910.03,1201.92,1195.56,1271.25,784.96,2491.62,80.98,79.64,261.94,1340.57,294.73,343.83,516.91,201.42,309.71,2770,25.3
31-03-2024,10295674,415,189,2944684,419,113,1844.57,1856.66,195.27,1910.06,1202.42,1196.02,1271.71,785.1,2492.14,81.34,79.86,262.48,1340.93,294.96,344.05,517.22,201.46,309.72,4420,25.7
01-04-2024,10299384,417,372,2947740,421,235,1844.98,1857.07,195.57,1910.37,1202.8,1196.46,1272.09,785.29,2492.91,81.67,80.07,262.85,1341.44,295.18,344.39,517.48,201.5,309.72,5870,23.3
02-04-2024,10304180,417,330,2951991,419,312,1845.53,1857.62,195.94,1910.92,1203.23,1196.98,1272.57,785.5,2494.39,82.02,80.49,263.19,1341.91,295.38,344.7,517.73,201.55,309.72,7530,23.2
03-04-2024,10309001,421,375,2957059,424,389,1846.1,1858.27,196.36,1911.55,1203.72,1197.48,1273.1,785.75,2495.41,82.4,81.05,263.32,1342.38,295.61,345.02,518.06,201.59,309.72,7520,25
04-04-2024,10314727,415,496,2962153,419,326,1846.88,1859.06,196.87,1912.27,1204.2,1198.01,1273.68,786.64,2496.93,82.78,81.59,263.93,1342.87,295.83,345.33,518.34,201.64,309.72,9680,26.7
05-04-2024,10320434,418,452,2967283,420,353,1847.69,1859.89,197.5,1912.98,1204.69,1198.52,1274.17,786.31,2498.51,83.14,82.12,264.22,1343.38,296.05,345.67,518.64,201.68,309.72,8310,26.4
06-04-2024,10325760,418,507,2972335,422,339,1848.5,1860.61,198.04,1913.74,1205.15,1199.01,1274.75,786.53,2499.93,83.51,82.64,264.59,1343.85,296.26,346,518.89,201.73,309.72,8570,25.9
07-04-2024,10333987,416,402,2974852,419,388,1849.33,1861.37,198.48,1914.55,1205.64,1199.53,1275.24,786.78,2501.61,83.86,83.19,265.09,1344.34,296.48,346.35,519.2,201.77,309.72,9080,25.7
08-04-2024,10339469,416,502,2979679,414,276,1850.02,1862.17,198.98,1915.3,1206.16,1200.08,1275.8,787.02,2502.83,84.21,83.5,265.52,1344.83,296.72,346.68,519.48,201.81,309.72,8640,26.6
09-04-2024,10346078,416,466,2985152,414,371,1851.3,1863.13,199.68,1916.2,1206.67,1200.63,1276.46,787.29,2504.66,84.63,83.71,265.86,1345.33,296.98,347.03,519.77,201.86,309.72,11240,26.2
10-04-2024,10352267,421,494,2990970,418,400,1852.45,1864.23,200.47,1917.2,1207.18,1201.18,1277.04,787.56,2505.77,85.03,83.95,266.26,1345.87,297.24,347.38,520.11,201.9,309.72,10900,26.8
11-04-2024,10358869,417,377,2997148,414,445,1853.65,1865.32,201.23,1918.3,1207.67,1201.66,1277.61,787.81,2507.27,85.46,84.21,266.62,1346.41,297.51,347.81,520.42,201.95,309.72,11420,27.1
12-04-2024,10364232,419,461,3002124,417,394,1854.61,1866.21,201.83,1919.13,1208.07,1202.04,1278.11,788.02,2508.33,85.87,84.43,266.88,1346.88,297.75,348.19,520.69,201.99,309.72,9420,27.8
13-04-2024,10370818,424,443,3006849,421,412,1855.61,1867.24,202.64,1920.04,1208.46,1202.44,1278.69,788.25,2510.19,86.3,84.59,267.19,1347.37,298.06,348.58,520.97,202.04,309.73,10440,27
14-04-2024,10376635,422,464,3011305,420,224,1856.52,1868.14,203.36,1920.95,1208.87,1202.87,1279.16,788.56,2511.37,86.72,84.76,267.51,1347.88,298.36,348.96,521.29,202.08,309.73,9300,25.8
15-04-2024,10383092,417,478,3016569,414,446,1857.59,1869.28,204.15,1921.94,1209.37,1203.4,1279.71,788.87,2512.65,87.15,84.95,267.89,1348.45,298.69,349.36,521.63,202.14,309.73,10710,27
16-04-2024,10389243,418,598,3021407,417,327,1858.59,1870.28,204.79,1922.74,1209.8,1203.87,1280.23,789.16,2514.11,87.54,85.16,268.22,1348.95,298.98,349.72,521.89,202.18,309.73,9840,27.6
17-04-2024,10395863,424,479,3027076,421,441,1859.69,1871.41,205.55,1923.82,1210.26,1204.39,1280.77,789.49,2515.56,87.96,85.34,268.51,1349.5,299.28,350.1,522.18,202.23,309.73,11230,27.3
18-04-2024,10402646,413,579,3033149,417,431,1860.81,1872.61,206.24,1924.48,1210.75,1204.95,1281.22,789.81,2517.16,88.4,85.56,269.06,1350.06,299.59,350.48,522.49,202.28,309.73,11310,28.7
19-04-2024,10410098,417,642,3039625,422,367,1862.06,1873.97,207.15,1926.21,1211.26,1205.5,1281.81,790.11,2518.92,88.83,85.8,269.41,1350.67,299.94,350.88,522.79,202.32,309.73,13080,28.9
20-04-2024,10416712,424,490,3045439,424,387,1863.12,1875.11,207.9,1927.25,1211.75,1206.04,1282.42,790.38,2520.38,89.25,86.01,269.74,1351.26,300.28,351.3,523.09,202.37,309.73,11470,28.2
21-04-2024,10424114,427,559,3051413,427,380,1864.39,1876.3,208.67,1928.25,1212.24,1206.59,1282.99,790.65,2522.19,89.65,86.24,270.11,1351.93,300.64,351.76,523.42,202.42,309.73,12140,28.5
22-04-2024,10431780,424,551,3057018,424,428,1865.73,1877.62,209.47,1929.21,1212.75,1207.18,1283.63,790.92,2523.99,90.05,86.43,270.44,1352.6,301,352.18,523.75,202.46,309.73,12140,29.3
23-04-2024,10438806,423,371,3063236,422,414,1866.98,1878.81,210.44,1930.33,1213.27,1207.74,1284.25,791.18,2525.39,90.5,86.55,270.74,1353.25,301,352.61,524.11,202.51,309.73,11650,26.6
24-04-2024,10445468,421,540,3069464,421,453,1868.13,1879.96,211.3,1931.41,1213.8,1208.32,1284.82,791.43,2526.82,90.93,86.84,271.13,1353.83,301.61,353,524.43,202.56,309.73,12210,28.1
25-04-2024,10452879,421,563,3075671,421,413,1869.5,1881.36,212.23,1932.45,1214.33,1208.88,1285.43,791.72,2528.35,91.38,87.05,271.49,1354.46,301.92,353.43,524.73,202.6,309.73,12480,29.9
26-04-2024,10460712,425,538,3081950,425,520,1871.01,1882.81,213.11,1933.75,1214.83,1209.45,1286.03,792,2530,91.81,87.25,271.78,1355.13,302.27,353.88,525.08,202.65,309.73,12950,31.5
27-04-2024,10467920,428,491,3088368,428,413,1872.45,1884.23,214.28,1935.14,1215.29,1209.94,1286.56,792.27,2531.27,92.22,87.43,272.06,1355.8,302.63,354.36,525.41,202.69,309.73,12550,29.7
28-04-2024,1047961,428,511,3095547,428,463,1873.92,1885.69,215.48,1936.59,1215.81,1210.51,1287.18,792.56,2532.87,92.7,87.64,272.43,1356.64,303.03,354.92,525.76,202.73,309.73,14050,29.1
29-04-2024,10483489,423,462,3101779,424,354,1875.3,1887.01,216.58,1937.85,1216.3,1211.1,1287.84,792.82,2534.42,93.14,87.83,272.76,1357.38,303.41,355.44,526.06,202.78,309.73,12720,27.2
30-04-2024,10490501,421,494,3108349,421,396,1876.46,1888.19,217.49,1938.98,1216.79,1211.88,1288.55,793.15,2535.92,93.53,88.04,273.08,1357.99,303.72,355.84,526.41,202.82,309.73,12530,26.9
01-05-2024,1049806,425,405,3114821,424,405,1877.57,1889.33,218.44,1939.96,1217.32,1212.55,1289.31,793.51,2537.69,93.94,88.25,273.49,1358.58,304.02,356.24,526.75,202.87,309.73,12530,25.1
02-05-2024,10503904,425,486,3121102,425,386,1878.51,1890.27,219.19,1940.84,1217.85,1213.13,1289.91,793.8,2539.02,94.38,88.52,273.81,1359.16,304.28,356.62,527.03,202.91,309.73,11120,27
03-05-2024,10511354,425,490,3127473,425,332,1879.53,1891.2,220.07,1941.86,1218.1,1213.94,1290.1,794.01,2541.25,94.85,88.78,274,1360.01,304.48,357.01,527.25,202.96,309.73,11750,29.1
04-05-2024,10518584,426,664,3133587,426,372,1881.23,1892.51,221.01,1943,1218.91,1214.18,1291.23,794.34,2542.65,95.33,88.98,274.44,1360.36,304.85,357.41,527.59,203,309.73,13070,32
05-05-2024,10527615,425,710,3140483,426,385,1883.26,1894,222.32,1944.41,1219.46,1214.7,1291.99,794.62,2544.43,95.83,89.17,274.78,1361.14,305.28,357.97,527.89,203.04,309.73,14650,32.2
06-05-2024,10537101,425,652,3147619,425,515,1885.29,1895.48,223.7,1945.9,1220,1215.25,1292.65,794.93,2546.6,96.31,89.44,275.09,1362.02,305.76,358.58,528.23,203.08,309.73,15130,33.3
07-05-2024,10547374,417,733,3155694,417,631,1887.51,1897.24,225.4,1947.68,1220.55,1215.8,1293.45,795.22,2548.75,96.81,89.73,275.45,1363.06,306.29,359.2,528.54,203.13,309.73,16810,32.6
08-05-2024,10558849,410,827,3164041,410,646,1890.02,1899.16,227.05,1949.6,1221.1,1216.31,1294.28,795.52,2551.48,97.3,90.03,275.78,1364.16,306.83,359.86,528.87,203.17,309.73,18180,31.7
09-05-2024,10570072,418,780,3172486,418,559,1892.67,1901.2,228.84,1951.55,1221.65,1216.85,1295.07,795.82,2553.65,97.8,90.32,276.12,1365.27,307.4,360.49,529.2,203.22,309.73,18010,31.8
10-05-2024,10581410,419,783,3181181,419,590,1895.28,1903.28,230.65,1953.5,1222.2,1217.37,1295.92,796.12,2555.97,98.3,90.6,276.52,1366.3,307.95,361.18,529.45,203.26,309.73,18360,31.6
11-05-2024,10591336,415,670,3189091,414,513,1897.36,1904.97,232.15,1955.27,1222.72,1217.86,1296.67,796.4,2558.26,98.75,90.89,276.86,1367.23,308.42,361.76,529.79,203.31,309.73,16290,30.2
12-05-2024,10601513,420,792,3197273,421,498,1899.44,1906.67,233.66,1957.04,1223.29,1218.37,1297.36,796.7,2560.6,99.24,91.43,277.22,1368.34,308.96,362.39,530.12,203.35,309.73,17180,30.6
13-05-2024,10611352,423,660,3204296,422,550,1901.28,1908.24,234.87,1958.55,1223.86,1218.89,1298.07,796.99,2563.23,99.7,91.73,277.55,1369.3,309.44,362.97,530.41,203.39,309.73,15490,31.9
14-05-2024,10621182,421,689,3211980,421,488,1903.26,1909.92,236.2,1960.18,1224.39,1219.41,1298.67,797.29,2565.54,100.17,91.97,277.95,1370.34,309.96,363.58,530.73,203.44,309.73,15950,32
15-05-2024,10631512,417,761,3219831,415,552,1905.27,1911.61,237.53,1961.87,1224.97,1219.96,1299.45,797.6,2568.03,100.65,92.03,278.32,1371.43,310.48,364.2,531.01,203.48,309.73,16350,32.9
16-05-2024,10642338,419,748,3228132,419,560,1907.75,1913.54,239.19,1963.68,1225.51,1220.49,1300.19,797.9,2570.21,101.1,92.32,278.76,1372.63,310.93,364.89,531.3,203.53,309.73,17440,33.5
17-05-2024,10654232,418,880,3236576,418,688,1910.34,1915.65,240.98,1965.74,1226.07,1221.07,1300.94,798.21,2572.75,101.57,92.52,279.11,1373.93,311.6,365.62,531.6,203.57,309.73,18860,35.1
18-05-2024,10666181,422,710,3245159,425,544,1913.15,1918.1,243,1967.85,1226.65,1221.6,1301.65,798.53,2575.03,102.02,92.71,279.42,1375.32,312.23,366.53,531.93,203.61,309.73,19350,36.1
19-05-2024,10679367,419,991,3255285,421,600,1916.39,1920.89,245.53,1970.51,1227.21,1222.13,1302.38,798.85,2576.69,102.52,92.99,279.77,1377.06,313.11,367.55,532.32,203.66,309.73,21560,36.1
20-05-2024,10692236,417,883,3264494,418,740,1919.58,1923.53,247.94,1973.07,1227.78,1222.68,1303.12,799.18,2578.37,102.99,93.18,280.11,1378.78,313.96,368.53,532.68,203.7,309.73,20590,34.9
21-05-2024,10704161,421,672,3273878,420,559,1922.33,1926.29,250.23,1975.5,1228.32,1223.19,1303.85,799.5,2579.59,103.46,93.49,280.46,1380.52,314.75,369.41,533.01,203.75,309.73,19550,33.9
22-05-2024,10716683,413,961,3283885,416,794,1925.2,1928.92,252.7,1978.07,1228.9,1223.73,1304.57,799.81,2581.18,103.94,93.78,280.83,1382.38,315.62,370.4,533.39,203.79,309.73,20820,34.5
23-05-2024,10731055,416,1010,3294416,416,663,1928.68,1931.85,255.33,1980.74,1229.47,1224.26,1305.25,800.13,2583.46,104.42,94.13,281.16,1384.39,316.47,371.34,533.77,203.83,309.73,22880,34.5
24-05-2024,10745631,415,1003,3304952,417,665,1932.04,1934.75,258.04,1983.43,1230.04,1224.81,1306.04,800.46,2586.09,104.91,94.47,281.51,1386.35,317.3,372.33,534.13,203.88,309.74,23180,34.9
25-05-2024,10759560,421,952,3314684,421,692,1935.07,1937.35,260.39,1985.97,1230.63,1225.31,1306.84,800.78,2588.9,105.4,94.78,281.86,1388.19,318.21,373.28,534.49,203.92,309.74,21930,35.2
26-05-2024,1077423,416,1133,3324366,420,597,1938.5,1940.29,262.99,1988.71,1231.19,1225.83,1307.68,801.09,2591.62,105.84,95.08,282.24,1390.13,318.91,374.26,534.83,203.96,309.74,22420,36
27-05-2024,10788929,414,1007,3333749,414,714,1941.83,1943.18,265.58,1991.21,1231.75,1226.34,1308.44,801.41,2594.48,106.33,95.42,282.6,1392.03,319.72,375.33,535.16,204.01,309.74,22020,35.9
28-05-2024,10803067,416,765,3343064,418,487,1944.86,1945.93,268.04,1993.71,1232.31,1226.87,1309.25,801.72,2597.32,106.78,95.74,283,1393.9,320.6,376.38,535.52,204.05,309.74,21670,35.6
29-05-2024,10817247,427,937,3352386,429,628,1948.01,1948.69,270.7,1996.47,1232.85,1227.34,1309.95,802.02,2600.13,107.18,96.05,283.39,1395.85,321.39,377.37,535.95,204.1,309.74,21700,36.1
30-05-2024,10831690,418,948,3361429,421,607,1951.43,1951.39,273.39,1999.15,1233.34,1227.77,1310.64,802.31,2602.97,107.34,96.34,283.78,1397.96,322.2,378.42,536.42,204.15,309.74,21620,37.4
31-05-2024,10844242,414,784,3369682,414,582,1954.21,1953.31,275.54,2001.37,1233.79,1228.1,1311.38,802.57,2605.77,107.49,96.75,284.17,1399.84,323.03,379.41,536.82,204.19,309.75,18790,36.4
01-06-2024,10852988,420,631,3376579,422,430,1956.04,1954.7,277.18,2003.08,1234.17,1228.38,1311.89,802.8,2607.09,107.64,97.12,284.55,1401.45,323.85,380.34,537.15,204.23,309.75,13970,35.9
02-06-2024,10860817,418,629,3383215,420,454,1957.86,1956.13,278.84,2004.45,1234.52,1228.66,1312.34,803.02,2607.58,107.8,97.47,285,1403.04,324.62,381.27,537.49,204.28,309.75,12870,35.2
03-06-2024,10868677,428,494,3390369,431,616,1959.61,1957.67,280.97,2005.98,1234.84,1228.94,1312.94,803.2,2607.84,107.94,97.83,285.4,1404.69,325.48,382.23,537.84,204.32,309.75,13380,35.8
04-06-2024,10876661,427,490,3399600,429,612,1961.47,1959.15,283.57,2009.01,1235.2,1229.23,1313.64,803.4,2607.92,108.1,98.2,285.74,1406.45,326.35,383.18,538.15,204.36,309.76,15510,35.6
05-06-2024,10884613,424,657,3308274,426,577,1963.41,1960.58,285.87,2011.9,1235.55,1229.5,1314.04,803.58,2608.1,108.26,98.57,286.04,1408.29,327.28,384.17,538.51,204.4,309.76,14990,34.4
06-06-2024,10893393,413,584,3415388,415,492,1965.23,1961.77,287.67,2014.09,1235.9,1229.75,1314.59,803.73,2609.99,108.42,98.89,286.35,1409.72,327.9,384.95,538.92,204.45,309.76,14380,31.9
07-06-2024,10901934,421,652,3422040,424,494,1966.82,1962.81,289.32,2016.1,1236.18,1229.99,1314.87,803.94,2612.39,108.59,99.22,286.66,1411.05,328.54,385.69,539.27,204.5,309.76,13660,33.9
08-06-2024,10910273,422,476,3428373,424,427,1968.41,1963.96,290.98,2017.89,1236.48,1230.24,1315.15,804.21,2614.38,108.76,99.53,286.94,1412.41,329.18,386.44,539.6,204.54,309.76,13200,33.6
09-06-2024,10917442,420,540,3434737,422,421,1969.87,1964.98,292.58,2019.57,1236.75,1230.47,1315.43,804.45,2615.32,108.93,99.86,287.31,1413.81,329.82,387.13,539.99,204.59,309.76,11830,34.7
10-06-2024,10925023,429,377,3441790,430,368,1971.74,1966.4,294.4,2021.22,1237.08,1230.7,1315.72,804.66,2615.67,109.11,100.27,287.71,1415.4,330.56,388,540.42,204.64,309.76,12890,35.1
11-06-2024,10929951,423,466,3446285,426,423,1972.91,1967.34,295.42,2022.09,1237.31,1230.9,1315.95,804.8,2615.73,109.25,100.55,287.99,1416.55,331.06,388.63,540.7,204.67,309.76,8280,35.5
12-06-2024,10936566,426,443,3452346,429,498,1974.61,1968.42,296.8,2023.42,1237.57,1231.1,1316.2,804.96,2615.86,109.44,100.88,288.42,1418.04,331.83,389.5,541.05,204.72,309.77,11220,36.8
13-06-2024,10943426,424,563,3458575,425,524,1976.03,1969.05,298.04,2024.81,1237.6,1231.2,1316.4,805.01,2615.9,109.6,101.02,288.9,1419.06,332.06,390.04,541.4,204.77,309.77,8190,37.5
14-06-2024,10950554,428,589,3465389,430,516,1978.1,1970.76,300.14,2026.49,1238.03,1231.46,1316.63,805.31,2616.22,109.8,101.54,289.34,1421.37,333.43,391.42,541.76,204.8,309.77,15900,37.5
15-06-2024,10955433,423,244,3470179,425,196,1978.65,1971.17,300.7,2027.06,1238.2,1231.62,1316.82,805.5,2616.4,110.01,101.88,289.72,1423.04,334.32,392.4,542.09,204.84,309.77,8200,38
16-06-2024,10959595,420,296,3473826,420,253,1978.65,1971.17,300.78,2027.18,1238.37,1231.78,1316.98,805.71,2616.54,110.28,102.24,290.16,1424.86,335.29,393.5,542.5,204.89,309.77,6580,38.3
17-06-2024,10963195,425,266,3477228,427,222,1978.65,1971.17,300.78,2027.43,1238.5,1231.94,1317.12,805.84,2616.63,110.5,102.58,290.58,1426.52,336.14,394.45,542.87,204.93,309.78,5850,38.3
18-06-2024,10966951,417,293,3481111,418,181,1978.65,1971.17,300.78,2027.73,1238.63,1232.11,1317.29,805.93,2616.78,110.78,102.93,291.03,1428.25,337.05,395.51,543.2,204.97,309.78,6470,37.6
19-06-2024,10970814,430,237,3484653,431,265,1978.65,1971.17,300.78,2027.74,1238.7,1232.2,1317.4,806.07,2616.8,111.01,103.2,291.4,1430.17,338.02,396.4,543.5,205,309.78,5920,36.1
20-06-2024,10973751,418,127,3487456,418,140,1978.65,1971.17,300.78,2027.74,1238.78,1232.38,1317.49,806.17,2616.87,111.27,103.57,291.86,1431.52,338.73,397.22,543.78,205.04,309.79,5050,30.9
21-06-2024,10976340,417,160,3490199,419,196,1978.65,1971.17,300.78,2027.74,1238.83,1232.5,1317.56,806.28,2616.88,111.49,103.9,292.22,1432.78,339.28,397.83,544.12,205.08,309.79,4370,31.6
22-06-2024,10978561,427,174,3493041,428,198,1978.65,1971.17,300.78,2027.74,1238.88,1232.57,1317.64,806.35,2616.9,111.69,104.2,292.6,1433.78,339.73,398.42,544.44,205.12,309.8,4090,33.3
23-06-2024,10981567,430,140,3496301,432,223,1978.65,1971.17,300.78,2027.74,1238.94,1232.64,1317.78,806.45,2616.95,111.93,104.64,293.08,1435.16,340.35,399.14,544.81,205.16,309.81,4840,34.2
